artist,title,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode,genre_1,genre_2,genre_3,mood_1
Sedgewick,The World in You,0.368,0.112,89.77,0.0306,0.799,0.123,4,0.443,5,218985,-13.945,0.255,1,Pop,Western Pop,Pop Vocal,
Justin Bieber,All That Matters,0.505,0.0666,129.802,0.0433,0.00437,0,4,0.692,1,191173,-5.559,0.14,0,Pop,Western Pop,Teen Pop,Excited
blink-182,Voyeur,0.947,0.535,119.573,0.0564,0.000417,0.00182,4,0.5,5,163827,-5.157,0.915,0,Alternative & Punk,Punk,Pop Punk,Defiant
The Velvet Underground,Venus In Furs,0.64,0.0816,72.378,0.0354,0.00181,0.544,4,0.327,8,312253,-9.8,0.591,0,Alternative & Punk,New Wave Rock,New Wave Rock,Brooding
Jessi,,0.834,0.0612,97.957,0.131,0.00695,1.15E-06,4,0.793,7,173334,-2.854,0.514,1,Other,Reggae,Other Reggae,Energizing
Lost Frequencies,Are You with Me - Tom Budin Radio Edit,0.698,0.377,128.028,0.0466,0.013,0.00179,4,0.769,5,215625,-9.593,0.391,0,,,,Energizing
Kyle Tuttle,Budhvaar Raga,0.489,0.082,113.397,0.0699,0.482,0.869,4,0.491,0,314853,-11.815,0.587,1,Traditional,Country,General Country,Serious
Eminem,Lose Yourself - Soundtrack Version,0.728,0.348,171.424,0.26,0.00509,3.72E-05,4,0.703,2,321960,-4.694,0.0661,1,Urban,Western Hip-Hop/Rap,Midwestern Rap,Cool
John Coltrane,To Her Ladyship - Original Untitled Ballad,0.104,0.0815,69.533,0.0356,0.829,0.219,4,0.41,2,540493,-19.203,0.185,0,Jazz,Bebop & Modern Jazz,Post-Bop,Sentimental
Art Of Dying,Tear Down the Wall,0.964,0.325,96.009,0.0417,0.000295,2.73E-05,4,0.58,2,184977,-3.591,0.59,1,Alternative & Punk,Alternative,Alternative Rock,Defiant
Voyeur,Why,0.839,0.115,121.997,0.0747,0.0832,0.872,4,0.801,4,478052,-7.82,0.371,1,Electronica,Electronica Mainstream,Pop Electronica,Energizing
Alexander Scriabin,"Feuillet d'album, Op. 58: Con delicatezza",0.00423,0.112,70.208,0.0415,0.992,0.852,5,0.259,5,108014,-38.542,0.035,1,Classical,Other Classical,Classical Solo Instrumental,
Jean Sibelius,"Symphony No. 5 in E Flat, Op. 82: I. Tempo molto moderato  Allegro moderato (ma poco a poco stretto)  Presto  Pi presto",0.059,0.0817,138.011,0.0401,0.961,0.757,4,0.199,3,811200,-24.659,0.0371,1,Classical,Other Classical,General Classical,Serious
Sterling Brown,Ma Rainey,0.0244,0.157,127.097,0.162,0.815,0,4,0.703,0,131827,-23.618,0.505,1,Other,Spoken Word,General Spoken Word,Other
Erich Wolfgang Korngold,"Die tote Stadt (The Dead City), Op. 12: Act I Scene 5: Gluck, das mir verblieb (Marietta, Paul)",0.103,0.17,82.612,0.0435,0.922,0.342,1,0.0925,10,328160,-24.231,0.0593,1,Classical,Other Classical,Classical Vocal,Romantic
Radiohead,Weird Fishes/ Arpeggi,0.61,0.0909,152.999,0.0392,0.774,0.749,4,0.538,11,318187,-8.027,0.196,0,Alternative & Punk,Indie Rock,Post-Modern Art Music,Yearning
Franz Schubert,"Piano Sonata in B Flat Major, D. 960: I. Molto moderato",0.0397,0.0786,61.029,0.0528,0.99,0.918,4,0.264,10,922867,-26.225,0.0381,1,Classical,Romantic Era,Romantic Era Instrumental,Stirring
Manu Dibango,Soul Makossa,0.826,0.128,115.014,0.149,0.141,0.00234,4,0.831,0,264307,-3.8,0.782,1,Pop,African Pop,West African Pop,Fiery
Beat Furrer,Voicelessness. The Snow has no Voice,0.00194,0.0892,70.819,0.0447,0.959,0.79,3,0.304,4,644733,-43.792,0.116,0,Classical,Other Classical,Classical Solo Instrumental,Serious
Nosaj Thing,Ioio,0.673,0.0861,195.998,0.0531,0.0113,0.795,4,0.498,0,204520,-11.52,0.287,0,Electronica,Techno,Intelligent (IDM),Fiery
Brian Eno,1/1 - 2004 Digital Remaster,0.00397,0.102,82.862,0.0406,0.982,0.913,4,0.26,2,1041520,-31.095,0.0367,1,Electronica,"Downtempo, Lounge & Ambient",Ambient Electronica,Somber
Lady Antebellum,Golden,0.336,0.0944,122.867,0.0285,0.743,0,4,0.711,7,207547,-9.05,0.191,1,Traditional,Country,Contemporary Country,Empowering
Ocean Sounds,Little Hunters Beach,0.936,0.828,118.077,0.106,0.513,0.437,4,0.178,1,648519,-27.727,1.00E-05,1,Other,New Age,General New Age,
John Adams,Hallelujah Junction,0.283,0.129,118.306,0.0383,0.989,0.874,4,0.429,0,948080,-14.847,0.219,0,Pop,Western Pop,Singer-Songwriter,Yearning
Cult Of Luna,A Greater Call,0.733,0.108,123.989,0.0525,0.00702,0.822,4,0.432,1,499067,-8.71,0.0404,1,Rock,Metal,Heavy Metal,Brooding
Klaus Doldinger's Passport,Big Bang,0.525,0.169,145.192,0.0352,0.243,0.524,4,0.455,3,234760,-15.055,0.53,1,Jazz,Contemporary Jazz & Fusion,Contemporary Jazz,Fiery
Cafe Del Sol,Mallorca Moods,0.496,0.142,100.025,0.0286,0.434,0.94,4,0.509,5,281360,-10.859,0.509,1,Electronica,Dance & Club,Club Dance,Upbeat
Manic Street Preachers,A Design for Life,0.703,0.0621,88.364,0.0334,0.000212,0,4,0.411,0,256933,-8.016,0.409,1,Alternative & Punk,Indie Rock,Neo-Glam,Brooding
Grap Luva,Donuts on Washington St. (One for Mr. Yancey),0.558,0.322,90.823,0.209,0.00328,0.572,4,0.887,1,108321,-12.84,0.91,1,Urban,Contemporary R&B/Soul,Contemporary R&B,Energizing
DJ Shadow,The Mountain Will Fall,0.544,0.0973,135.956,0.0354,0.000381,0.673,4,0.264,1,277279,-5.759,0.0345,1,Urban,Western Hip-Hop/Rap,General Hip-Hop/Rap,Excited
Wet,You're the Best,0.318,0.0932,99.987,0.0628,0.131,0.00696,4,0.61,0,178627,-12.129,0.155,1,Electronica,House,Deep House,Empowering
Alice Deejay,Better Off Alone - Radio Edit,0.818,0.288,136.957,0.0594,0.00437,0.761,4,0.667,8,217573,-9.149,0.761,0,Electronica,Trance,Trance,
Jonah Tolchin,Thousand Mile Night,0.35,0.0944,140.652,0.0471,0.228,0.0719,4,0.584,2,235173,-13.942,0.508,1,Traditional,Country,Americana,
Yusuf / Cat Stevens,Wild World,0.48,0.11,153.506,0.044,0.344,0.000707,4,0.476,0,199240,-9.769,0.568,1,Traditional,Folk,Traditional U.S. Folk,Easygoing
Black Coffee,Your Eyes,0.531,0.12,101.986,0.0372,0.0231,5.45E-06,4,0.589,5,250175,-9.225,0.273,0,Electronica,House,General House,
Cham,Ghetto Story,0.558,0.31,102.678,0.375,0.34,0,5,0.632,2,251008,-8.201,0.772,1,Other,Reggae,Dancehall,Energizing
Green Butter (Budamunk & Mabuana),Lights Out,0.445,0.0634,81.66,0.112,0.686,0.914,4,0.56,4,204713,-7.822,0.42,0,Traditional,Other Traditions,General World,
Ilan Bluestone,Shake The Air,0.845,0.609,130.037,0.0908,0.000152,0.719,4,0.527,6,222000,-7.355,0.196,0,Electronica,Trance,Trance,Excited
William Fitzsimmons,Heartless,0.375,0.115,151.422,0.0298,0.669,1.53E-05,4,0.497,11,242083,-11.585,0.54,0,Alternative & Punk,Alternative Folk,Alternative Folk,
Giovanni Pierluigi da Palestrina,Ad Te Levavi Oculos Meos,0.169,0.0862,74.128,0.0574,0.984,0.522,4,0.0686,11,301373,-30.637,0.115,0,Classical,Other Classical,General Classical,Peaceful
P.O.D.,Boom - 2006 Remastered Version,0.924,0.0468,90.928,0.0734,0.00156,1.15E-06,4,0.563,2,187240,-5.567,0.555,1,Alternative & Punk,New Wave Rock,New Wave Rock,Gritty
Lexxmatiq,Squat,0.793,0.653,100.018,0.193,0.00321,0.00198,4,0.727,8,232800,-5.451,0.701,1,Urban,Western Hip-Hop/Rap,Old School Hip-Hop/Rap,Defiant
Urban Zakapa,If You Still Love Me,0.104,0.111,129.778,0.0417,0.946,0.000246,4,0.604,0,178217,-15.882,0.225,1,Electronica,Dance & Club,Freestyle,Sensual
Dave Winnel,Old School,0.911,0.261,125.98,0.0566,0.00404,0.0527,4,0.752,7,168571,-4.486,0.598,1,Electronica,House,Progressive House,Excited
Marshmello,Alone (Getter Remix),0.969,0.587,112.528,0.134,5.36E-05,0.146,3,0.499,7,262641,-0.057,0.0789,1,Electronica,Dubstep,Dubstep,Aggressive
George Benson,Just One Of Those Things,0.571,0.282,132.976,0.0979,0.501,2.83E-05,1,0.595,5,162080,-6.711,0.772,0,Jazz,Smooth Jazz,Smooth Jazz Instrumental,Cool
Philip Guyler,Garden of Peace,0.046,0.103,80.07,0.0326,0.953,0.871,4,0.388,10,364267,-22.625,0.0977,1,Other,New Age,General New Age,Peaceful
Geoffrey Golden,All Of My Help,0.843,0.465,160.275,0.302,0.0208,0,3,0.313,5,306427,-4.868,0.354,1,Other,Religious,Christian Inspirational,Stirring
The Daysleepers,Twilight Bloom,0.921,0.152,121.685,0.0401,3.23E-05,0.0669,4,0.472,7,277467,-4.955,0.521,0,Alternative & Punk,Indie Rock,Shoegazer,Empowering
Old Dominion,Break Up with Him,0.632,0.108,152.035,0.0374,0.0685,0,4,0.615,3,207733,-5.382,0.561,1,Traditional,Country,Contemporary Country,Yearning
Allen Stone,The Weekend,0.648,0.0641,144.983,0.124,0.0703,0,4,0.735,11,186717,-3.618,0.816,1,Urban,Classic R&B/Soul,R&B/Soul,Urgent
Jaydee,Plastic Dreams - Original long mix,0.622,0.0966,128.853,0.0418,0.119,0.426,4,0.767,0,621293,-9.003,0.262,1,Electronica,Techno,Rave,Energizing
Kid Liberty,That's What She Said,0.874,0.103,198.897,0.206,0.000646,0,4,0.412,5,202867,-5.445,0.711,1,Rock,Mainstream Rock,General Mainstream Rock,Defiant
Champion Jack Dupree,Evil Woman,0.271,0.0728,113.963,0.0667,0.767,6.00E-06,4,0.545,0,261093,-17.69,0.669,1,Traditional,Acoustic Blues,Piano Blues,Lively
Grant Green,Django - 1999 Digital Remaster,0.368,0.0972,117.161,0.0439,0.875,0.00305,4,0.653,10,524093,-11.567,0.251,0,Jazz,Contemporary Jazz & Fusion,Soul Jazz,Fiery
Four Tops,Loco in Acapulco,0.705,0.0269,123.436,0.0329,0.413,0,4,0.818,4,274067,-9.609,0.965,1,Urban,Classic R&B/Soul,Classic Motown,Excited
Foy Vance,Noam Chomsky Is A Soft Revolution,0.819,0.27,172.066,0.0542,0.0388,0.068,4,0.477,2,148480,-6.773,0.67,1,Pop,Western Pop,Adult Alternative Pop,Urgent
Jay Ka,Only Grace - Kai Alc Late Night Interpretation,0.468,0.0993,121.007,0.046,0.0294,0.156,4,0.802,5,396482,-12.201,0.872,1,Electronica,Dance & Club,Club Dance,Cool
Sublime Harmonics,Still Growing,0.0465,0.102,69.574,0.035,0.975,0.929,4,0.309,6,279083,-23.056,0.0349,1,Other,Religious,Christian Alt-Rock,Empowering
Gyrgy Ligeti,Lontano,0.0566,0.12,88.558,0.0426,0.911,0.943,4,0.117,1,952360,-26.166,0.0198,1,Classical,Contemporary Era,Contemporary Era Instrumental,Somber
David Lang,Simple Song #3,0.224,0.0784,76.458,0.0445,0.981,0.0239,4,0.278,0,362951,-14.392,0.036,1,Classical,Other Classical,Opera,Serious
Paty Cant,Valiente,0.71,0.167,173.887,0.0803,0.399,0,4,0.521,5,255879,-6.326,0.449,1,Other,Latin Pop,General Latin Pop,Yearning
Camille Saint-Sans,"Symphony No. 3 in C Minor, Op. 78, R. 176 ""Organ Symphony"": IV. Maestoso - Allegro",0.155,0.0978,99.189,0.0341,0.785,0.846,4,0.243,0,485507,-20.238,0.104,1,Classical,Romantic Era,Romantic Era Instrumental,Stirring
We Made God,II,0.76,0.668,124.942,0.0621,0.000258,0.0141,4,0.329,11,267853,-4.413,0.226,1,Rock,Metal,Heavy Metal,Brooding
Bilal,I Really Don't Care,0.484,0.107,99.668,0.0265,0.561,0.000411,4,0.698,7,179631,-6.623,0.23,1,Urban,Contemporary R&B/Soul,Neo-Soul,Brooding
Coleman Hell,2 Heads,0.565,0.104,120.006,0.0367,0.0621,0.000324,4,0.733,0,213707,-8.515,0.356,1,Electronica,Electronica Mainstream,Pop Electronica,Stirring
Gallant,Weight In Gold - ATTLAS Remix,0.541,0.107,119.906,0.254,0.0726,0.00515,4,0.678,8,295927,-7.282,0.426,1,Urban,Contemporary R&B/Soul,Neo-Soul,Sensual
Nonpoint,Generation Idiot,0.902,0.108,118.716,0.0914,0.00228,2.20E-06,4,0.331,8,207598,-4.194,0.343,1,Rock,Metal,Rap Metal,Aggressive
Johnny Cash,Folsom Prison Blues - Live,0.676,0.905,110.71,0.0528,0.0267,0.00541,4,0.594,5,162907,-9.552,0.898,1,Traditional,Classic Country,Outlaw Country,Lively
Bill Withers,Ain't No Sunshine,0.416,0.118,79.593,0.124,0.457,1.72E-05,4,0.479,4,125093,-11.451,0.495,0,Urban,Classic R&B/Soul,Classic Soul,Gritty
Horace Andy,Natty Dread A Weh She Want,0.494,0.0979,141.602,0.136,0.121,0,4,0.845,2,233707,-10.527,0.959,1,Other,Reggae,Roots Reggae,Sensual
Chaos Divine,Badge Of Honour,0.93,0.121,145.984,0.0644,0.00929,7.87E-05,3,0.432,0,256130,-4.028,0.279,1,Rock,Mainstream Rock,General Mainstream Rock,Yearning
A Tribe Called Quest,Oh My God,0.698,0.108,94.64,0.272,0.0327,0.0187,4,0.866,10,208840,-7.976,0.703,0,Urban,Western Hip-Hop/Rap,Old School Hip-Hop/Rap,Cool
Caroline Glaser,I Hate That Part,0.418,0.281,84.283,0.0528,0.783,9.29E-05,1,0.421,11,234194,-11.588,0.232,1,Pop,Western Pop,Adult Alternative Pop,Empowering
Trey Songz,Slow Motion,0.408,0.11,94.947,0.0388,0.679,3.92E-05,4,0.733,7,197854,-7.834,0.291,0,Urban,Contemporary R&B/Soul,Urban Crossover,Sensual
Cruels,Give It Up (feat. Salt Ashes),0.608,0.347,116.998,0.0824,0.675,0.000251,4,0.748,11,227396,-6.933,0.502,1,Electronica,House,Deep House,Fiery
J-Kraken,Coast to Coast,0.803,0.352,119.998,0.0309,0.00325,0.594,4,0.617,5,274010,-7.325,0.402,1,Electronica,Dance & Club,Club Dance,Excited
Bee Gees,You Should Be Dancing (Remastered Album Version),0.857,0.607,122.98,0.0308,0.0237,0.462,4,0.699,0,256453,-6.528,0.96,1,Rock,70's Rock,Classic Pop-Rock,
Armand Van Helden,U Don't Know Me,0.678,0.0671,129.955,0.0725,0.0274,0.0366,4,0.783,10,486267,-7.718,0.772,1,Electronica,House,Funky House,Energizing
Frans Bak,Giant Leap,0.377,0.0538,180.029,0.0305,0.487,0.77,3,0.369,5,404973,-14.361,0.0347,1,Soundtrack,Original Film/TV Music,General TV Music,Somber
Tritonal,Blackout - Cyantific Remix,0.955,0.195,174.007,0.0489,0.000648,0.0758,4,0.405,1,253793,-1.92,0.155,0,Electronica,Trance,Trance,Energizing
The Killers,Here With Me,0.758,0.195,135.983,0.0335,0.196,0.000477,4,0.504,10,292320,-4.442,0.125,1,Alternative & Punk,Indie Rock,Post-Punk Revival,Empowering
Dan Owen,Fall Like a Feather,0.253,0.166,76.401,0.0357,0.938,0.000185,4,0.616,7,232056,-8.412,0.285,1,Alternative & Punk,Alternative,Alternative Singer-Songwriter,Gritty
Astr Fekre,What You Gonna Say,0.88,0.153,67.015,0.548,0.36,0,5,0.353,1,192628,-3.794,0.475,0,Urban,Contemporary R&B/Soul,Urban Crossover,Other
Zac Brown Band,Heavy Is the Head,0.932,0.0898,171.048,0.0548,0.000375,0.00153,4,0.403,8,239747,-3.205,0.707,1,Rock,Alternative Roots,Roots Rock,Defiant
Opia,Falling (Whethan Redo) [feat. Whethan],0.469,0.0897,93.018,0.102,0.0116,0.00965,4,0.767,8,189677,-6.006,0.524,0,Electronica,Electronica Mainstream,Pop Electronica,Cool
Alan Silvestri,Where Heaven Ends,0.0107,0.213,66.094,0.0416,0.592,0.72,4,0.212,7,92240,-38.358,0.0407,0,Soundtrack,Original Film/TV Music,General Film Music,Peaceful
Gene Vincent & His Blue Caps,Be-Bop-A-Lula,0.561,0.298,127.638,0.0425,0.421,0,3,0.607,9,157207,-10.099,0.831,1,Rock,50's Rock,Rockabilly,Lively
Dance Gavin Dance,We Own The Night,0.905,0.281,78.318,0.0722,0.0509,0,4,0.224,5,205707,-3.239,0.517,0,Alternative & Punk,Emo & Hardcore,Hardcore,Urgent
Antnio Carlos Jobim,Tempo Do Mar,0.341,0.106,87.025,0.0346,0.874,0.897,4,0.119,5,310840,-10.143,0.039,0,Other,Brazilian,Brazilian Pop,Serious
Max Bruch,"Concerto No. 1 in G Minor for Violin and Orchestra, Op. 26: II. Adagio",0.0841,0.153,85.386,0.0462,0.945,0.198,3,0.124,3,563227,-22.537,0.0398,1,Classical,Romantic Era,Romantic Era Instrumental,Romantic
yal Hai,You & I (feat. Margaret Glaspy),0.342,0.0779,131.73,0.0378,0.266,0,4,0.472,4,204074,-10.041,0.254,1,Traditional,Country,General Country,Sophisticated
Reuben Hollebon,Faces - Damian Taylor Remix,0.804,0.509,149.989,0.0439,0.00285,0.28,4,0.512,6,253067,-9.021,0.303,1,Alternative & Punk,Alternative,Alternative Rock,Brooding
The Wiggles,Dorothy's Dance Party (Introduction),0.42,0.372,33.917,0.95,0.418,0,3,0.814,8,59640,-10.223,0.37,1,Other,Children's,Children's Television,Other
Kia Cavallaro,Les Hirondelles,0.129,0.0868,123.183,0.078,0.986,0.00184,4,0.693,11,221500,-12.678,0.542,0,Pop,Western Pop,Pop Vocal,
The Chainsmokers,Roses - The Him Remix,0.888,0.255,121.953,0.0519,0.12,0.0528,4,0.629,1,177453,-4.925,0.547,0,Electronica,Dance & Club,Club Dance,
We Are The In Crowd,Sic Transit GloriaGlory Fades (Brand New cover),0.871,0.0862,92.7,0.0421,0.00194,0,4,0.636,8,187413,-3.58,0.803,1,Alternative & Punk,Punk,Pop Punk,Urgent
Leon Bridges,So Long - From The Motion Picture Concussion,0.349,0.072,110.116,0.0273,0.387,0.000309,3,0.568,10,231160,-10.518,0.193,1,Urban,Classic R&B/Soul,R&B/Soul,Empowering
Puppet,Listen to the Storm,0.387,0.37,81.305,0.0463,0.595,0.329,3,0.112,0,263854,-12.394,0.0386,1,Rock,Metal,Power Metal,
Katie Herzig,Lost and Found,0.763,0.286,120.024,0.0281,0.0594,0.142,4,0.695,0,287200,-7.69,0.303,1,Pop,Western Pop,Adult Alternative Pop,Excited
LeAnn Rimes,The Story,0.546,0.093,94.971,0.0306,0.0127,0,4,0.519,9,207640,-7.42,0.289,1,Traditional,Country,Contemporary Country,
First Aid Kit,Wolf,0.746,0.257,102.093,0.0422,0.0594,0.00103,4,0.522,8,220333,-6.999,0.409,1,Alternative & Punk,Alternative Folk,Alternative Folk,Urgent
Chumbawamba,Tubthumping - Radio Edit,0.926,0.202,103.815,0.0655,0.085,0,4,0.591,11,212013,-9.213,0.67,0,Alternative & Punk,Alternative,Alternative Dance,Empowering
YG,Who Do You Love?,0.41,0.0903,193.13,0.436,0.029,0,4,0.664,4,233507,-9.83,0.178,1,Urban,Western Hip-Hop/Rap,West Coast,Defiant
Nicholas Hooper,"Dumbledore's Farewell (""Harry Potter & The Half-Blood Prince"")",0.0641,0.181,65.35,0.0477,0.353,0.883,3,0.13,9,142253,-21.991,0.0359,0,Soundtrack,Original Film/TV Music,General Film Music,Romantic
Nirvana,Been A Son,0.919,0.333,154.411,0.0823,3.74E-06,0,4,0.396,9,115600,-10.086,0.567,1,Alternative & Punk,Alternative,Grunge,Defiant
Lucette,Muddy Water,0.528,0.105,79.501,0.0304,0.356,0.00257,4,0.718,2,154707,-8.685,0.522,0,Traditional,Country,General Country,Gritty
Sergei Prokofiev,"Violin Concerto No. 1 in D Major, Op. 19: I. Andantino: Andante assai",0.071,0.183,93.975,0.0405,0.952,0.419,4,0.27,7,572627,-25.439,0.0989,1,Classical,Other Classical,Classical Solo Instrumental,Serious
Bowerbirds,In the Yard,0.496,0.0925,127.884,0.0294,0.893,0.422,3,0.546,0,247240,-10.764,0.25,1,Alternative & Punk,Alternative Folk,Alternative Folk,Sophisticated
Chromeo,Jealous (I Ain't With It),0.82,0.2,127.984,0.0889,0.00823,0,4,0.739,5,228027,-6.099,0.783,0,Alternative & Punk,Indie Rock,Indie Pop,Energizing
The Aces,Stuck,0.746,0.0844,124.968,0.0317,0.0114,0.0952,4,0.721,6,206467,-4.247,0.723,0,Pop,Western Pop,Pop Vocal,Yearning
Angel A,The Fall,0.747,0.29,159.988,0.0279,0.0131,0.0213,4,0.506,2,224656,-6.933,0.729,1,Rock,70's Rock,Blues Rock,Rowdy
Iannis Xenakis,Keqrops (1986),0.55,0.362,88.479,0.0638,0.921,0.839,4,0.228,4,1018533,-19.099,0.0392,0,Classical,Contemporary Era,Contemporary Era Instrumental,Serious
Frances England,Closer To You,0.417,0.229,99.95,0.0397,0.76,0.000411,4,0.679,2,124221,-9.421,0.682,1,Other,Children's,General Children's Music,Tender
Rumer,Goodbye Girl,0.392,0.098,131.904,0.0271,0.421,0,4,0.531,7,211893,-9.585,0.289,1,Pop,Western Pop,Adult Contemporary,Empowering
Bruno Sanfilippo,Upon Contact (Francesco Giannico Rework),0.244,0.161,113.26,0.0374,0.789,0.968,4,0.173,10,337481,-19.18,0.0375,0,Other,Meditative & Space,Meditative,Somber
Major Lazer,Cold Water,0.797,0.187,92.928,0.0534,0.055,0,4,0.602,6,185360,-5.084,0.487,0,Electronica,Electronica Fusion,Ethno-Lounge Electronica,Yearning
Kassem Mosse,Collapsing Dual Core,0.653,0.119,98.801,0.072,0.231,0.884,3,0.765,11,121587,-16.237,0.952,1,Electronica,House,Deep House,Energizing
Bicep,Just,0.851,0.032,120.002,0.0599,0.000107,0.669,4,0.793,7,372555,-6.303,0.613,1,Electronica,House,Deep House,Energizing
Woody Guthrie,Goodnight Little Arlo (Goodnight Little Darlin'),0.136,0.154,113.544,0.0616,0.994,0.0492,1,0.691,2,196560,-16.086,0.773,1,Traditional,Folk,Traditional U.S. Folk,Gritty
Steven Wright,The Store - I Still Have A Pony,0.944,0.521,77.309,0.942,0.934,0,4,0.364,4,258240,-9.418,0.0913,0,Other,Comedy,Comedy,Other
Giacomo Puccini,Turandot / Act 3: Nessun dorma!,0.356,0.161,89.205,0.046,0.971,0.0306,4,0.242,2,402040,-13.189,0.151,1,Classical,Romantic Era,Romantic Era Instrumental,Romantic
Rihanna,Pon De Replay,0.632,0.0978,99.015,0.164,0.000165,0.000886,4,0.756,7,245946,-8.441,0.505,1,Urban,Contemporary R&B/Soul,Urban Crossover,Energizing
Anthony Brown & group therAPy,Testimony,0.9,0.331,165.923,0.232,0.106,0,4,0.63,2,257093,-5.548,0.767,1,Other,Religious,Contemporary Gospel,Excited
WALK THE MOON,Work This Body,0.831,0.464,134.027,0.107,0.0283,0,4,0.421,4,175907,-5.128,0.489,1,Alternative & Punk,Indie Rock,Indie Pop,Excited
Destruction,Under Attack,0.988,0.163,95.486,0.0608,4.01E-05,0.655,4,0.49,9,373801,-3.407,0.453,0,Rock,Metal,Thrash Metal,Aggressive
BeatBurger,She So High,0.682,0.105,130.02,0.0392,0.00535,9.80E-05,4,0.458,11,273675,-4.708,0.212,1,Alternative & Punk,Brit Pop,Brit Pop,Defiant
Darlingside,Blow the House Down,0.677,0.248,138.857,0.0518,0.155,0.055,4,0.533,11,200131,-6.313,0.819,0,Alternative & Punk,Alternative Folk,Alternative Folk,Brooding
Lloyd Charmers,Lost Without You,0.423,0.0656,166.741,0.126,0.486,0.731,4,0.776,9,122773,-10.129,0.82,1,Alternative & Punk,Punk,Pop Punk,Brooding
Zedd,Clarity - Tiesto Remix,0.939,0.377,128.002,0.0385,0.00222,0.00311,4,0.621,5,354320,-4.174,0.386,0,Electronica,House,Progressive House,Excited
Zola Jesus,In Your Nature (David Lynch Remix),0.452,0.121,119.969,0.0305,0.253,0.00565,4,0.749,9,214233,-8.007,0.495,1,Rock,Adult Alternative Rock,Adult Alternative Rock,Urgent
Future,Motion Picture,0.778,0.31,137.067,0.107,0.0874,0,4,0.672,5,243667,-5.174,0.582,0,Urban,Western Hip-Hop/Rap,General Hip-Hop/Rap,
Case,Happily Ever After,0.615,0.0861,120.049,0.0345,0.191,0,4,0.746,4,276000,-7.124,0.517,0,Urban,Contemporary R&B/Soul,Urban AC,Sensual
Conan,Thunderhoof,0.562,0.188,89.748,0.0385,2.19E-05,0.617,4,0.207,6,577960,-7.658,0.153,1,Rock,Metal,Doom Metal,Defiant
Sundara Karma,Loveblood,0.913,0.492,169.985,0.0447,9.80E-06,0.0281,4,0.376,2,227707,-4.215,0.269,1,Alternative & Punk,Brit Rock,Brit Rock,Empowering
blink-182,Every Time I Look For You,0.952,0.37,128.187,0.045,0.0019,0,4,0.522,11,185027,-2.915,0.611,1,Alternative & Punk,Punk,Pop Punk,Defiant
Radiohead,The National Anthem,0.754,0.224,91.52,0.0378,0.00237,0.858,4,0.486,2,351693,-8.552,0.385,1,Alternative & Punk,Indie Rock,Post-Modern Art Music,Defiant
Orlando Gibbons,Pavan,0.0672,0.163,79.093,0.0472,0.7,0.867,3,0.133,6,262707,-23.74,0.143,1,Classical,Other Classical,General Classical,
Sean Paul,Temperature,0.597,0.0718,125.024,0.0669,0.104,0,4,0.951,0,216467,-4.651,0.83,0,Other,Reggae,Dancehall,Energizing
New Found Glory,Kiss Me,0.913,0.292,112.003,0.0397,0.00201,2.85E-05,4,0.532,2,175173,-3.141,0.633,1,Alternative & Punk,Punk,Pop Punk,Empowering
Tony! Toni! Ton!,Whatever You Want,0.665,0.0839,77.973,0.0294,0.0569,0,4,0.698,6,291200,-7.02,0.733,1,Urban,Contemporary R&B/Soul,New Jack Swing,Romantic
Iron Butterfly,In-A-Gadda-Da-Vida - Single Version,0.526,0.181,119.44,0.0309,0.00291,0.000173,4,0.472,0,173987,-9.505,0.768,1,Rock,60's Rock,Acid Rock,Brooding
