artist,title,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode,genre_1,genre_2,genre_3,mood_1
Echosmith,Cool Kids,0.671,0.12,130.027,0.0336,0.0372,8.21e-06,4.0,0.719,8,237627,-6.279,0.794,1,Alternative & Punk,Indie Rock,Indie Pop,Yearning
Wolfgang Amadeus Mozart,"Concerto For Flute, Harp, And Orchestra In C, K.299 - Cadenza By Susan Palma And Bernard Rose: 2. Andantino",0.0678,0.0875,114.959,0.0468,0.981,0.852,4.0,0.313,5,462667,-24.21,0.119,1,Classical,Classical Era,Classical Era Instrumental,Tender
Joshua Radin,Tomorrow Is Gonna Be Better,0.217,0.126,111.735,0.0305,0.536,0.00013,4.0,0.498,6,169547,-12.042,0.597,1,Alternative & Punk,Alternative Folk,Alternative Folk,Melancholy
Shabba Ranks,Mr Loverman,0.622,0.09,172.608,0.147,0.0731,1.58e-06,4.0,0.673,7,218880,-11.394,0.805,1,Other,Reggae,Dancehall,Energizing
Antoine Dufour,1979,0.646,0.0815,129.994,0.0333,0.113,0.793,4.0,0.672,3,264462,-10.965,0.684,1,Traditional,Folk,Contemporary U.S. Folk,Sensual
Faithless,God Is a DJ - Radio Mix,0.94,0.415,129.953,0.0411,0.0296,0.0381,4.0,0.68,6,212493,-4.754,0.488,1,Electronica,"Downtempo, Lounge & Ambient",Trip Hop,Excited
Roy English,Worldstop,0.478,0.0978,128.027,0.0364,0.502,9.18e-06,4.0,0.483,1,213067,-9.638,0.0772,1,Alternative & Punk,Indie Rock,Dream Pop,nan
Soul Secret,Sweet Life,0.152,0.0954,110.035,0.0333,0.898,0.943,4.0,0.382,2,425027,-14.997,0.0769,1,Pop,Western Pop,Pop Vocal,nan
Franz Schubert,"Rosamunde, D. 797: Ballet Music No. 2: Andantino",0.0141,0.119,86.79,0.0418,0.961,0.0189,4.0,0.39,7,432867,-26.553,0.134,1,Classical,Romantic Era,Romantic Era Instrumental,Somber
Audio Push,Play Action,0.629,0.72,73.136,0.557,0.065,4.66e-05,4.0,0.491,5,266957,-6.905,0.581,1,Urban,Western Hip-Hop/Rap,West Coast,Cool
Garbage,Stupid Girl,0.721,0.0645,119.961,0.0305,0.00548,0.000637,4.0,0.617,11,258533,-6.889,0.766,1,Alternative & Punk,Alternative,Alternative Rock,Empowering
James Vincent McMorrow,The Lakes,0.337,0.104,142.153,0.0367,0.896,0.00264,4.0,0.455,9,246773,-11.048,0.139,1,Alternative & Punk,Alternative Folk,Alternative Folk,Empowering
Guns N' Roses,Welcome To The Jungle,0.955,0.317,123.343,0.0856,0.0326,0.284,4.0,0.445,8,273600,-8.027,0.342,1,Rock,Hard Rock,General Hard Rock,Rowdy
A Static Lullaby,The Shooting Star That Destroyed Us,0.914,0.212,93.254,0.0579,0.000183,3.71e-05,4.0,0.463,5,276120,-6.233,0.325,1,Alternative & Punk,Emo & Hardcore,Emo,Defiant
Iron Maiden,Aces High,0.968,0.186,134.22,0.0606,0.000944,0.0107,4.0,0.301,2,269173,-5.126,0.581,1,Rock,Metal,Classic British Metal,Defiant
The Rolling Stones,Monkey Man,0.761,0.083,102.1,0.0358,0.536,0.0383,4.0,0.424,6,251453,-9.185,0.58,1,Rock,Mainstream Rock,General Mainstream Rock,Upbeat
The Jam,Town Called Malice,0.917,0.07,101.798,0.0906,0.00265,0.00991,4.0,0.553,2,173320,-8.806,0.78,1,Alternative & Punk,New Wave Rock,New Wave Rock,Upbeat
Gabriel Kahane,Black Garden (2673 Dundee Pl.),0.189,0.103,94.682,0.0501,0.964,0.000247,5.0,0.313,3,173120,-16.824,0.363,1,Alternative & Punk,Indie Rock,Indie Pop,Sophisticated
Radiohead,Polyethylene (Parts 1 & 2),0.424,0.33,149.958,0.0336,0.00042,0.000823,4.0,0.194,2,262667,-9.018,0.244,1,Alternative & Punk,Brit Rock,Brit Rock,Yearning
Thyra,Let's Stay Together - Acoustic Version,0.219,0.113,100.995,0.0316,0.745,1.71e-06,4.0,0.763,7,296287,-7.791,0.315,1,Urban,Contemporary R&B/Soul,Pop Soul,Sensual
Frdric Chopin,"Berceuse in D-Flat Major, Op. 57",0.0115,0.0904,73.378,0.0371,0.973,0.889,4.0,0.265,1,302613,-40.608,0.133,1,Classical,Other Classical,Classical Solo Instrumental,Tender
Drenge,We Can Do What We Want,0.957,0.108,95.006,0.0584,8.66e-05,0.734,4.0,0.442,7,176547,-5.12,0.378,1,Alternative & Punk,Garage Rock Revival,Garage Rock Revival,Rowdy
Chris Squire,Hold Out Your Hand,0.645,0.167,90.044,0.0386,0.624,0.00603,4.0,0.441,1,253960,-9.313,0.589,1,Rock,70's Rock,Classic Prog,Empowering
Dusky,Mount Belzoni - Original Mix,0.874,0.151,124.999,0.0443,0.0115,0.826,4.0,0.666,8,312049,-9.449,0.0396,1,Other,Reggae,Dub,Cool
Far East Family Band,Parallel World,0.454,0.242,136.052,0.0568,0.0338,0.0373,4.0,0.265,1,1807647,-19.21,0.189,1,Rock,Mainstream Rock,General Mainstream Rock,nan
Depeche Mode,Personal Jesus - Original Seven Inch Version,0.682,0.0473,129.983,0.0366,0.0112,0.0234,4.0,0.637,11,224907,-11.625,0.717,1,Alternative & Punk,Synth Pop,Synth Pop,Rowdy
Emma Lou Diemer,Concerto in One Movement for Piano,0.266,0.326,155.058,0.0422,0.922,0.755,4.0,0.3,9,1628467,-18.978,0.0443,1,Classical,Other Classical,General Classical,nan
Jimi Hendrix,All Along the Watchtower,0.812,0.0882,113.279,0.0657,0.00282,2.44e-05,4.0,0.429,8,238627,-6.252,0.628,1,Rock,60's Rock,Acid Rock,Urgent
Cream,Sunshine Of Your Love,0.592,0.124,115.152,0.0366,0.389,3.29e-05,4.0,0.691,2,250400,-8.089,0.732,1,Rock,60's Rock,British Blues Rock,Brooding
Wolfgang Amadeus Mozart,Concerto in E-Flat Major K. 495: I. Allegro maestoso,0.0754,0.241,122.31,0.0379,0.988,0.853,4.0,0.41,3,457067,-21.036,0.154,1,Classical,Classical Era,Classical Era Instrumental,Tender
Eric Clapton,My Father's Eyes,0.571,0.337,93.008,0.0332,0.00797,0.00028,4.0,0.807,4,323053,-6.177,0.803,1,Pop,Western Pop,Singer-Songwriter,Sensual
Wolfgang Amadeus Mozart,"Piano Concerto No.20 in D minor, K.466: 2. Romance",0.0408,0.0929,78.292,0.0363,0.985,0.892,4.0,0.155,10,605000,-23.985,0.0739,1,Classical,Classical Era,Classical Era Instrumental,nan
Slaughterday,Ritual of Sacrifice,0.967,0.326,208.381,0.108,0.0123,0.0211,4.0,0.0597,8,256173,-3.985,0.0645,1,Rock,Metal,Heavy Metal,Defiant
Richard Wagner,"Die Walkure, Act III: Ride of the Valkyries",0.198,0.0783,91.042,0.0325,0.963,0.933,3.0,0.201,7,329000,-16.966,0.0524,1,Classical,Other Classical,General Classical,Serious
Domenico Scarlatti,"Keyboard Sonata in D Minor, K.9/L.413/P.65: Allegro",0.133,0.0713,117.623,0.0484,0.993,0.922,4.0,0.468,5,198960,-25.073,0.753,1,Classical,Other Classical,Classical Solo Instrumental,Stirring
MIKNNA,Ness,0.487,0.178,169.967,0.39,0.0766,0.00126,3.0,0.771,5,147529,-8.713,0.409,1,Pop,Western Pop,Urban Crossover: Pop,Brooding
Rev Theory,Guns,0.807,0.113,112.027,0.0516,9.11e-06,0.135,4.0,0.444,8,233160,-7.324,0.291,1,Alternative & Punk,Alternative,Alternative Rock,Defiant
Friederike Starkloff,"Violin Sonata No. 32 in B-Flat Major, K. 454: II. Andante",0.0324,0.113,100.145,0.0486,0.991,0.0261,4.0,0.255,3,466000,-25.862,0.124,1,Classical,Other Classical,General Classical,Tender
The Kinks,Days,0.818,0.14,99.565,0.0313,0.0624,4.99e-06,4.0,0.487,7,172040,-8.04,0.806,1,Rock,60's Rock,British Invasion,Urgent
The Range,True Value,0.535,0.141,135.992,0.0303,0.453,0.974,4.0,0.549,2,261373,-8.813,0.0662,1,Electronica,House,U.K. Garage,Brooding
Roanoke,Jordan,0.559,0.111,163.823,0.063,0.272,4.14e-06,4.0,0.245,7,241427,-9.62,0.23,1,Traditional,Country,General Country,Empowering
Yellowcard,The Hurt Is Gone,0.85,0.113,146.293,0.0383,8.9e-05,0.0104,4.0,0.599,7,233470,-5.363,0.149,1,Alternative & Punk,Emo & Hardcore,Emo,Brooding
Beware Of Darkness,Howl,0.888,0.414,90.714,0.0511,0.000776,0.000292,4.0,0.231,2,243823,-3.414,0.375,1,Alternative & Punk,Alternative,Alternative Rock,Defiant
Hush,Dampkring,0.61,0.0989,136.082,0.0513,0.00807,0.549,4.0,0.825,2,225882,-6.184,0.449,1,Urban,Western Hip-Hop/Rap,Gangsta Rap,Energizing
Trent Dabbs,Me & God,0.226,0.11,98.719,0.0347,0.961,0.0484,4.0,0.509,5,204480,-17.822,0.256,1,Rock,Adult Alternative Rock,Adult Alternative Rock,Sentimental
Nicole Henry,Make It Last,0.207,0.0816,98.003,0.0313,0.806,5.71e-06,4.0,0.407,9,316453,-13.045,0.106,1,Jazz,Jazz Vocals,Jazz Vocals,Melancholy
Barnaby Bright,Highway 9,0.563,0.114,113.363,0.0269,0.748,0.0479,4.0,0.533,2,270320,-11.047,0.107,1,Pop,Western Pop,Pop Vocal,Gritty
Mr Little Jeans,Single Ladies,0.416,0.0936,150.948,0.0812,0.19,0.00146,4.0,0.795,11,181200,-14.261,0.881,1,Alternative & Punk,Synth Pop,Synth Pop,nan
Translee,Lost in the Sauce,0.509,0.22,124.941,0.214,0.14,2.13e-06,4.0,0.871,8,210360,-6.801,0.215,1,Urban,Western Hip-Hop/Rap,Southern Rap,Cool
Will Downing,"Stop, Look, Listen To Your Heart",0.332,0.12,71.979,0.0306,0.583,0.00504,4.0,0.61,8,221493,-12.16,0.279,1,Urban,Contemporary R&B/Soul,Quiet Storm,Sensual
Sia,Elastic Heart,0.791,0.146,130.075,0.0496,0.0117,1.48e-05,4.0,0.421,9,257200,-4.998,0.51,1,Alternative & Punk,Indie Rock,Post-Modern Electronic Pop,Excited
Karmon,Wowshit,0.71,0.102,119.012,0.0567,0.00549,0.909,4.0,0.807,2,421651,-9.121,0.408,1,Electronica,House,Deep House,Energizing
Georg Philipp Telemann,Trio in E minor / mi mineur / e-moll: III. Dolce,0.0654,0.121,96.0,0.0398,0.901,0.75,3.0,0.173,3,280067,-23.411,0.294,1,Classical,Baroque Era,Baroque Instrumental,nan
American Young,The Thunder Rolls,0.471,0.395,92.005,0.033,0.199,0.0195,4.0,0.577,10,254253,-13.365,0.399,1,Traditional,Country,Contemporary Country,Somber
Lucius,Dusty Trails,0.439,0.109,139.824,0.028,0.48,1.07e-05,3.0,0.512,4,264040,-8.816,0.357,1,Alternative & Punk,Indie Rock,Indie Pop,Empowering
Isobel Campbell & Mark Lanegan,Snake Song,0.471,0.0994,194.589,0.044,0.528,0.837,4.0,0.41,1,168067,-12.923,0.0628,1,Rock,Alternative Roots,Alt Country,Sensual
Sigur Rs,Straumnes,0.00645,0.626,80.29,0.0526,0.577,0.807,5.0,0.172,8,121187,-34.486,0.0389,1,Alternative & Punk,Indie Rock,Post-Rock,Somber
The White Raven,Tiny Dancer,0.369,0.0889,113.884,0.0278,0.299,2.72e-06,4.0,0.618,9,297282,-11.603,0.16,1,Alternative & Punk,Alternative Folk,Alternative Folk,Empowering
Ralph Tresvant,Sensitivity,0.664,0.0836,96.951,0.0483,0.142,0.37,4.0,0.691,1,281333,-13.074,0.689,1,Urban,Contemporary R&B/Soul,New Jack Swing,Sensual
Majid Jordan,Her,0.5,0.114,90.029,0.0516,0.00372,0.00268,4.0,0.675,1,300729,-6.6,0.0734,1,Urban,Contemporary R&B/Soul,Neo-Soul,Sensual
Emmy The Great,Dinosaur Sex,0.197,0.108,97.937,0.0298,0.122,0.0451,4.0,0.398,7,337640,-13.613,0.124,1,Alternative & Punk,Alternative,Alternative Singer-Songwriter,Romantic
The B-52's,Roam [Edit] (45 Version),0.889,0.112,134.666,0.0692,0.0586,1.33e-05,4.0,0.61,9,246853,-9.375,0.713,1,Alternative & Punk,New Wave Pop,New Wave Pop,nan
VOLA,Starburn,0.763,0.101,137.966,0.0469,0.00068,0.000118,4.0,0.365,7,365707,-5.792,0.137,1,Alternative & Punk,Alternative,Alternative Rock,Defiant
"Catherine McEvoy, Caoimhn  Raghallaigh & Mchel  Raghallaigh","The Tinkers Stick, Sunny Banks, The Virginia",0.471,0.0958,105.946,0.0361,0.984,0.783,4.0,0.507,3,223547,-7.412,0.938,1,Traditional,Folk,Traditional U.S. Folk,nan
Dylan Mattingly,Atlas of Somewhere (On the Way to Howland Island): I. Radial Lift off Music for Amelia Earhart,0.135,0.0845,148.157,0.0338,0.974,0.785,4.0,0.296,10,1024107,-20.031,0.0938,1,Classical,Other Classical,General Classical,nan
Renee Olstead,When I Fall In Love - feat. Chris Botti,0.219,0.0921,125.471,0.0322,0.905,2.02e-05,4.0,0.39,1,283093,-10.651,0.115,1,Pop,Western Pop,Adult Contemporary,nan
Ben Sollee,Laura the Explora,0.107,0.0969,128.104,0.0522,0.74,0.914,4.0,0.505,7,140328,-27.762,0.0348,1,Traditional,Folk,Trad. Bluegrass,nan
Alice In Chains,No Excuses,0.838,0.07,117.454,0.0323,0.0206,0.000662,4.0,0.527,3,255573,-6.013,0.736,1,Alternative & Punk,Alternative,Grunge,Urgent
Jon Hopkins,Lost In Thought,0.318,0.118,150.379,0.0399,0.636,0.879,4.0,0.62,1,376733,-15.88,0.198,1,Electronica,"Downtempo, Lounge & Ambient",Ambient Electronica,Sensual
James Brown,Papa's Got A Brand New Bag,0.702,0.0964,129.434,0.0766,0.493,0.0398,4.0,0.746,4,125707,-8.099,0.904,1,Urban,Classic R&B/Soul,Funk,Urgent
John Joseph Brill,The Grape and the Grain,0.186,0.109,144.19,0.0416,0.936,0.147,3.0,0.615,7,171250,-17.937,0.433,1,Alternative & Punk,Alternative Folk,Alternative Folk,Melancholy
FLETCHER,War Paint (Young Bombs Remix),0.882,0.107,167.144,0.0501,0.0019,4.63e-05,4.0,0.435,11,260559,-3.924,0.384,1,Pop,Western Pop,Dance Pop,Excited
Beatrice Eli,Trust Issues,0.696,0.282,133.971,0.0295,0.419,0.000216,4.0,0.703,9,217933,-6.95,0.76,1,Pop,Western Pop,Adult Alternative Pop,Upbeat
Beegie Adair,They Didn't Believe Me,0.233,0.139,135.308,0.0354,0.839,0.816,4.0,0.583,8,209333,-15.529,0.513,1,Jazz,Bebop & Modern Jazz,Modern Jazz,Sentimental
School Of Seven Bells,Ablaze,0.848,0.318,118.006,0.0456,0.000113,0.0579,4.0,0.502,9,309107,-6.182,0.516,1,Alternative & Punk,Indie Rock,Dream Pop,Empowering
Christina Aguilera,Ain't No Other Man,0.742,0.103,127.91,0.222,0.00376,0.00855,4.0,0.862,7,228907,-4.722,0.501,1,Pop,Western Pop,Dance Pop,Cool
Jamie N Commons,Rumble And Sway,0.819,0.128,80.049,0.255,0.115,1.68e-05,4.0,0.643,1,185867,-4.887,0.682,1,Urban,Classic R&B/Soul,R&B/Soul,Cool
The Rolling Stones,Get Off Of My Cloud - Mono Version / Remastered 2002,0.879,0.0617,126.116,0.0565,0.0321,0.675,4.0,0.578,4,175080,-8.676,0.874,1,Rock,Mainstream Rock,General Mainstream Rock,Excited
Radiohead,Gagging Order,0.267,0.114,160.324,0.0291,0.847,0.282,4.0,0.307,10,216000,-13.797,0.176,1,Alternative & Punk,Indie Rock,Post-Modern Art Music,Melancholy
Brand X,Red,0.581,0.0979,96.214,0.0304,0.0106,0.899,4.0,0.372,11,362067,-10.344,0.154,1,Urban,Western Hip-Hop/Rap,Conscious Hip-Hop/Rap,Cool
Maceo Plex,Conjure Dreams,0.744,0.0924,124.012,0.0545,0.000189,0.875,4.0,0.687,2,441090,-8.085,0.525,1,Electronica,House,Deep House,nan
Pat Metheny Group,Last Train Home,0.489,0.0538,80.052,0.0297,0.678,0.922,3.0,0.407,10,338187,-14.657,0.309,1,Jazz,Contemporary Jazz & Fusion,Fusion,Easygoing
The Supremes,Mr. Boogie,0.907,0.205,175.841,0.164,0.761,0.000261,4.0,0.566,1,142213,-6.629,0.924,1,Urban,Classic R&B/Soul,Classic Motown,Fiery
Ryan Adams,La Cienega Just Smiled,0.34,0.0861,136.786,0.0277,0.436,0.117,4.0,0.636,3,301013,-14.234,0.595,1,Rock,Alternative Roots,Alt Country,Empowering
Golden Coast,Recess,0.832,0.0893,103.005,0.0797,0.0303,0.0215,4.0,0.762,10,188646,-8.139,0.628,1,Pop,Western Pop,Pop Vocal,Excited
Belinda,En la Obscuridad,0.749,0.188,120.021,0.0448,0.00527,0.00109,4.0,0.798,11,207346,-4.51,0.796,1,Other,Latin Pop,General Latin Pop,Excited
Aynsley Lister,All of Your Love,0.891,0.102,153.991,0.0445,0.0166,0.0179,4.0,0.457,1,282693,-5.094,0.598,1,Traditional,Electric Blues,Contemporary Blues,nan
Ansel Elgort,Home Alone,0.797,0.266,135.069,0.062,0.00599,5.02e-05,4.0,0.445,4,256000,-2.784,0.11,1,Electronica,House,U.K. Garage,Excited
Kat Gang,Then I'll Be Tired of You,0.158,0.109,110.391,0.0363,0.946,0.00401,4.0,0.456,7,373947,-15.007,0.117,1,Jazz,Bebop & Modern Jazz,Modern Jazz,Sentimental
Sly Stone & The Mojo Men,My Womans Head,0.607,0.597,128.001,0.0409,0.526,0.000101,4.0,0.538,2,181027,-8.776,0.831,1,Urban,Contemporary R&B/Soul,Contemporary R&B,Gritty
Grace Potter & The Nocturnals,Paris (Ooh La La),0.864,0.172,90.882,0.0663,0.0104,0.000208,4.0,0.6,4,195027,-2.669,0.872,1,Rock,Adult Alternative Rock,Adult Alternative Rock,Urgent
Nicky Romero,Ignition,0.892,0.134,128.039,0.11,0.0132,0.325,4.0,0.686,7,180062,-4.162,0.658,1,Electronica,House,Progressive House,Excited
Oscar Peterson Trio,I Got It Bad And That Ain't Good,0.0532,0.0863,99.757,0.0454,0.972,0.876,4.0,0.448,5,308893,-27.35,0.189,1,Jazz,Bebop & Modern Jazz,Modern Jazz,Sentimental
"Mr. Steve, the Music Man",Tree's are the Hair of the Earth,0.808,0.118,77.507,0.0764,0.293,1.08e-05,4.0,0.646,6,232107,-7.142,0.846,1,Other,Children's,General Children's Music,Romantic
Pearl Jam,Last Kiss,0.692,0.193,112.053,0.0276,0.363,0.000158,4.0,0.622,7,195467,-6.97,0.758,1,Alternative & Punk,Alternative,Grunge,Rowdy
Guns N' Roses,Sweet Child O' Mine,0.904,0.102,125.072,0.046,0.0872,0.108,4.0,0.45,6,356000,-7.736,0.667,1,Rock,Hard Rock,General Hard Rock,Empowering
Ike & Tina Turner,River Deep - Mountain High,0.569,0.386,88.135,0.116,0.155,2.44e-05,4.0,0.666,8,207200,-13.856,0.746,1,Urban,Classic R&B/Soul,Deep Soul,Yearning
Dan Sullivan's Shamrock Band,Boil the Kettle Early,0.256,0.56,111.663,0.0661,0.993,0.893,4.0,0.608,2,189400,-18.273,0.869,1,Other,Data & Other,Data & Other,Easygoing
James Vincent McMorrow,"Wicked Game - Recorded Live at St Canice Cathedral, Kilkenny",0.177,0.681,113.379,0.0363,0.877,0.0056,4.0,0.549,11,271406,-15.09,0.175,1,Alternative & Punk,Alternative Folk,Alternative Folk,Sentimental
Structural Disorder,Someone to Save,0.74,0.123,94.979,0.0302,0.000493,0.0546,4.0,0.541,7,533107,-6.505,0.495,1,Rock,Metal,Heavy Metal,nan
Elektrokid,Yeke Yeke,0.782,0.057,125.96,0.0445,0.0355,0.215,4.0,0.606,8,222079,-9.703,0.264,1,Pop,African Pop,West African Pop,Fiery
Konrad Boehmer,Aspekt,0.983,0.147,172.005,0.542,0.615,0.277,3.0,0.359,8,914707,-11.54,0.0169,1,Electronica,Electronica Mainstream,Pop Electronica,nan
EDX,Goombah,0.867,0.125,121.991,0.0809,0.0092,0.0664,4.0,0.828,1,187008,-5.247,0.39,1,Electronica,House,Progressive House,Energizing
Sampa the Great,Blue Boss,0.757,0.0938,83.443,0.249,0.65,0.00148,4.0,0.7,7,171626,-7.819,0.681,1,Urban,Western Hip-Hop/Rap,General Hip-Hop/Rap,Cool
Audioslave,Show Me How to Live,0.854,0.162,89.4,0.0483,0.000336,0.000177,4.0,0.433,9,277840,-3.868,0.364,1,Alternative & Punk,Alternative,Alternative Rock,Defiant
Nature Sounds Nature Music,Wild Wood - Birds and Forest Stream,0.374,0.133,35.066,0.681,0.637,0.846,3.0,0.36,5,304175,-28.155,0.0387,1,Alternative & Punk,Alternative,Alternative Rock,Defiant
DJ Shadow,Fixed Income,0.69,0.0973,156.47,0.0324,0.0994,0.914,4.0,0.619,9,289000,-10.05,0.596,1,Urban,Western Hip-Hop/Rap,General Hip-Hop/Rap,Gritty
Ray LaMontagne,Till the Sun Turns Black,0.181,0.442,113.348,0.0344,0.308,0.00943,4.0,0.284,7,268893,-15.634,0.134,1,Alternative & Punk,Alternative,Alternative Singer-Songwriter,Romantic
Ciaran Lavery,Left for America,0.384,0.13,79.856,0.0976,0.818,0.000937,4.0,0.498,4,170787,-10.752,0.248,1,Alternative & Punk,Alternative,Alternative Singer-Songwriter,Sensual
Bali Bandits,Toink,0.937,0.387,128.045,0.0538,0.000507,0.00956,4.0,0.482,1,173438,-4.445,0.232,1,Electronica,House,General House,Excited
Here Comes The Kraken,The Legend of the Rent Is Way Hardcore,0.899,0.296,125.508,0.167,0.000194,0.000179,4.0,0.307,8,339515,-3.42,0.199,1,Rock,Metal,Heavy Metal,Aggressive
Daniel Powter,Bad Day,0.785,0.151,140.046,0.0309,0.448,0.00336,4.0,0.599,3,233640,-4.013,0.534,1,Pop,Western Pop,Adult Alternative Pop,Empowering
Wolfgang Amadeus Mozart,"Serenade in D, K.250 ""Haffner"": 4. Rondo (Allegro)",0.144,0.17,140.85,0.0387,0.949,0.457,4.0,0.387,7,440507,-23.357,0.395,1,Classical,Other Classical,General Classical,Tender
Fifth Harmony,Miss Movin' On,0.845,0.302,75.029,0.0508,0.0297,6.4e-06,4.0,0.464,6,194253,-2.927,0.422,1,Pop,Western Pop,Teen Girl Group,Urgent
Astrid S,Running Out - Live From The Studio / 2016,0.224,0.145,167.805,0.0624,0.984,2.78e-05,4.0,0.51,10,165307,-7.423,0.337,1,Pop,Western Pop,Dance Pop,Sentimental
alt-J,Warm Foothills,0.209,0.0978,92.997,0.0411,0.913,0.0968,4.0,0.274,2,225018,-16.158,0.066,1,Alternative & Punk,Indie Rock,Indie Pop,nan
Against All Authority,War Machine Breakdown,0.937,0.107,97.697,0.116,0.000107,4.72e-06,4.0,0.487,9,195600,-3.503,0.623,1,Alternative & Punk,Ska Revival,Modern Ska,Aggressive
America,Lonely People,0.473,0.0658,79.368,0.0262,0.261,3.95e-05,4.0,0.557,7,150227,-9.294,0.53,1,Rock,70's Rock,Classic Soft Rock,Empowering
Howard Shore,An Ancient Enemy,0.418,0.135,175.43,0.0442,0.00543,0.76,5.0,0.0759,10,297718,-12.198,0.0379,1,Soundtrack,Original Film/TV Music,General Film Music,Somber
We Are the Catalyst,Askja,0.827,0.0766,115.864,0.0454,0.000225,1.3e-05,4.0,0.533,5,242184,-4.693,0.246,1,Rock,Metal,Nu-Metal,Defiant
Six Organs Of Admittance,Elk River,0.186,0.111,137.697,0.0771,0.341,0.713,4.0,0.39,2,191347,-14.432,0.161,1,Alternative & Punk,Alternative Folk,Alternative Folk,Peaceful
U2,Where The Streets Have No Name,0.621,0.174,125.547,0.0356,0.0151,0.01,4.0,0.491,2,337973,-12.224,0.286,1,Rock,Adult Alternative Rock,Adult Alternative Rock,Empowering
Vampire Weekend,Giving Up The Gun,0.875,0.0596,134.022,0.0532,0.00136,0.000192,4.0,0.642,9,286160,-5.215,0.726,1,Alternative & Punk,Indie Rock,Indie Pop,Yearning
Armin van Buuren,Again - Armin van Buuren Remix,0.857,0.0979,131.975,0.036,0.0259,0.286,4.0,0.285,9,190909,-6.186,0.203,1,Electronica,Trance,Trance,nan
David Gray,Only the Wine,0.499,0.291,139.364,0.0261,0.692,5.93e-05,4.0,0.521,2,172893,-10.38,0.736,1,Pop,Western Pop,Adult Alternative Pop,Empowering
Neil Cowley Trio,Grace,0.00967,0.109,88.632,0.046,0.994,0.959,3.0,0.429,11,217225,-24.227,0.136,1,Jazz,Bebop & Modern Jazz,Post-Bop,Peaceful
Booker Ervin,Mojo,0.301,0.0881,174.859,0.0351,0.64,6.3e-06,4.0,0.477,7,477693,-15.635,0.52,1,Jazz,Bebop & Modern Jazz,Hard Bop,Sentimental
Wolfgang Amadeus Mozart,"Mozart: Sinfonia Concertante in E-Flat Major, K. 364: I. Allegro maestoso",0.137,0.108,130.045,0.0406,0.961,0.479,4.0,0.319,3,766651,-19.576,0.199,1,Classical,Classical Era,Classical Era Instrumental,Tender
Tritonal,GAMMA GAMMA - Brillz Remix,0.987,0.17,139.957,0.132,0.000283,0.107,4.0,0.462,6,270857,-3.62,0.26,1,Electronica,Trance,Trance,nan
Comet Blue,Spaceship,0.723,0.0865,117.977,0.0292,0.077,0.00547,4.0,0.676,1,203390,-7.213,0.613,1,Electronica,Electronica Mainstream,Pop Electronica,Excited
Skrillex,The Devil's Den,0.946,0.355,127.992,0.0687,0.00075,0.0777,4.0,0.616,1,292907,-2.876,0.332,1,Electronica,House,General House,Urgent
Revolution Void,Double the Daily Dose,0.527,0.157,109.868,0.0769,0.0582,0.868,4.0,0.545,7,355737,-13.387,0.663,1,Electronica,Dance & Club,Club Dance,Sensual
Paper Diamond,Wylin,0.987,0.571,146.975,0.133,0.0148,0.702,4.0,0.636,8,166939,-2.614,0.526,1,Electronica,Electronica Mainstream,Pop Electronica,Aggressive
CHIC,"Everybody Dance - 12"" Mix",0.816,0.0775,128.541,0.109,0.0378,0.0164,4.0,0.764,5,507000,-8.017,0.847,1,Electronica,Disco,Disco,Energizing
Tokyo Police Club,Hang Your Heart,0.687,0.095,125.995,0.048,0.0328,0.0145,4.0,0.643,10,283587,-8.224,0.165,1,Alternative & Punk,Indie Rock,Post-Punk Revival,Brooding
John Chowning,Stria,0.0917,0.0611,67.022,0.042,0.926,0.908,4.0,0.173,9,1023733,-23.867,0.0211,1,Electronica,Electronica Mainstream,Pop Electronica,Other
Omega Virus,Golden Calf,0.991,0.116,159.991,0.0495,1.25e-06,0.925,4.0,0.386,4,354155,-2.877,0.778,1,Rock,Metal,Heavy Metal,nan
John Tavener,The Protecting Veil: The Dormition of the Mother of God,0.0129,0.19,83.522,0.046,0.924,0.287,3.0,0.147,7,429733,-30.572,0.0355,1,Classical,Contemporary Era,Contemporary Era Instrumental,Peaceful
